time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-01T12:33:11.242Z,38.3879,-118.9236,8.2,0.8,ml,8,107.67,0.356,0.221,nn,nn00571884,2017-01-01T20:56:39.093Z,"30km WSW of Hawthorne, Nevada",earthquake,,2.5,0.23,4,reviewed,nn,nn
2017-01-01T12:35:49.260Z,38.3265,-118.8843,19.9,1.3,ml,12,102.6,0.306,,nn,nn00571885,2017-01-01T12:37:17.765Z,"31km SW of Hawthorne, Nevada",earthquake,,,,,automatic,nn,nn
2017-01-01T12:38:15.720Z,33.9711667,-116.9263333,13.01,1.07,ml,42,64,0.06707,0.18,ci,ci37777256,2017-01-02T03:02:08.102Z,"7km NE of Beaumont, CA",earthquake,0.25,0.6,0.246,27,reviewed,ci,ci
2017-01-01T12:46:22.710Z,61.4952,-146.7463,26.4,1.3,ml,,,,0.51,ak,ak14874652,2017-01-01T12:56:57.860Z,"45km NNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T12:51:43.570Z,33.5055,-116.503,11.86,0.95,ml,29,90,0.05689,0.16,ci,ci37777264,2017-01-02T04:38:22.529Z,"17km ESE of Anza, CA",earthquake,0.24,0.46,0.143,27,reviewed,ci,ci
2017-01-01T12:56:54.750Z,38.4042,-118.9327,15.3,1.6,ml,11,116.12,0.365,,nn,nn00571888,2017-01-01T12:58:29.560Z,"30km WSW of Hawthorne, Nevada",earthquake,,,,,automatic,nn,nn
2017-01-01T12:58:20.728Z,64.756,-146.9289,12,1.6,ml,,,,1.38,ak,ak14874654,2017-01-01T13:08:22.911Z,"11km NNE of Eielson Air Force Base, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T13:04:02.020Z,35.0265,27.0115,10,4.9,mb,,61,0.533,0.61,us,us10007p37,2017-01-02T21:25:43.040Z,"56km SSW of Karpathos, Greece",earthquake,3.8,1.8,0.041,188,reviewed,us,us
2017-01-01T13:05:08.065Z,61.669,-151.9687,16,1.6,ml,,,,1.02,ak,ak14874656,2017-01-01T13:14:10.564Z,"102km W of Willow, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T13:05:30.210Z,37.6529999,-118.8743362,-0.91,0.68,md,5,201,0.01982,0.06,nc,nc72746910,2017-01-01T13:07:10.218Z,"8km E of Mammoth Lakes, California",earthquake,0.84,0.54,0.13,7,automatic,nc,nc
2017-01-01T13:09:10.000Z,18.1336,-67.1835,22,1.6,Md,6,270,0.10150963,0.25,pr,pr17001005,2017-01-01T14:53:11.524Z,"5km W of Hormigueros, Puerto Rico",earthquake,1.5,1.1,0,6,reviewed,pr,pr
2017-01-01T13:17:51.176Z,58.8737,-153.6505,4.9,2.1,ml,,,,0.66,ak,ak14874658,2017-01-01T13:33:26.143Z,"121km SE of Old Iliamna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-01T13:22:03.070Z,33.6425,-116.6823333,16.22,0.61,ml,18,102,0.06901,0.13,ci,ci37777272,2017-01-02T04:38:33.056Z,"10km N of Anza, CA",earthquake,0.37,0.51,0.187,13,reviewed,ci,ci
2017-01-01T13:28:15.240Z,32.9683333,-115.559,4.69,1.4,ml,8,104,0.06669,0.14,ci,ci37777280,2017-01-02T03:01:03.771Z,"3km WSW of Brawley, CA",earthquake,0.48,1.11,0.246,9,reviewed,ci,ci
2017-01-01T13:39:10.095Z,58.852,-153.6514,2.4,2.8,ml,,,,0.86,ak,ak14874662,2017-01-01T13:50:08.444Z,"123km SE of Old Iliamna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T13:45:21.519Z,58.8527,-153.6008,5,2,ml,,,,0.64,ak,ak14874668,2017-01-01T13:56:27.304Z,"124km SE of Old Iliamna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-01T13:46:48.040Z,38.8196678,-122.7791672,0.06,1.95,md,26,41,0.006508,0.04,nc,nc72746915,2017-01-01T14:02:02.699Z,"4km W of Cobb, California",earthquake,0.13,0.34,0.08,11,automatic,nc,nc
2017-01-01T14:03:09.710Z,37.4568333,-118.9935,2.96,1.16,md,18,161,0.15,0.11,nc,nc72746925,2017-01-03T21:21:04.205Z,"21km S of Mammoth Lakes, California",earthquake,0.3,2.27,0.185,15,reviewed,nc,nc
2017-01-01T14:07:53.322Z,58.8323,-154.7827,142.3,3.3,ml,,,,0.72,ak,ak14874672,2017-01-01T14:26:08.108Z,"102km S of Old Iliamna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-01T14:12:09.200Z,3.6301,128.5795,35,5.5,mb,,95,3.087,0.65,us,us10007p3f,2017-01-03T17:11:22.040Z,"219km NNE of Tobelo, Indonesia",earthquake,4,1.9,0.056,110,reviewed,us,us
2017-01-01T14:13:01.430Z,38.4255,-118.8938,8.8,1.4,ml,14,60.36,0.35,,nn,nn00571897,2017-01-01T14:15:00.189Z,"25km WSW of Hawthorne, Nevada",earthquake,,,,,automatic,nn,nn
2017-01-01T14:13:07.060Z,37.4591667,-118.9956667,1.01,0.94,md,13,196,0.1472,0.12,nc,nc72746930,2017-01-03T21:14:38.873Z,"21km S of Mammoth Lakes, California",earthquake,0.45,4.83,0.169,11,reviewed,nc,nc
2017-01-01T14:13:37.810Z,3.5851,128.211,35,5.5,mb,,56,12.201,0.59,us,us10007p3h,2017-01-03T17:06:55.040Z,"206km N of Tobelo, Indonesia",earthquake,9.3,1.9,0.049,147,reviewed,us,us
2017-01-01T14:14:23.636Z,38.4205,-118.9022,9.5,0.9,ml,8,163.08,0.355,0.1582,nn,nn00571898,2017-01-01T21:40:16.048Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.5,0.06,2,reviewed,nn,nn
2017-01-01T14:22:29.339Z,62.5913,-149.0401,56.2,1.6,ml,,,,0.85,ak,ak14874690,2017-01-01T14:32:57.972Z,"62km ENE of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-01T14:25:02.740Z,32.9675,-115.5525,4.81,1.6,ml,18,100,0.06621,0.18,ci,ci37777352,2017-01-02T04:46:07.428Z,"2km WSW of Brawley, CA",earthquake,0.42,0.89,0.188,30,reviewed,ci,ci
2017-01-01T14:59:52.197Z,62.7498,-148.7138,59.1,1.1,ml,,,,0.49,ak,ak14875946,2017-01-01T17:19:21.491Z,"72km S of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-01-01T15:06:12.950Z,36.4795,-89.5648333,9.67,1.17,md,16,84,0.05882,0.06,nm,nm60143407,2017-01-03T16:38:34.290Z,"12km SSW of New Madrid, Missouri",earthquake,0.49,1.01,0.033,4,reviewed,nm,nm
2017-01-01T15:09:17.791Z,59.1699,-152.1518,45.5,2.4,ml,,,,0.48,ak,ak14875948,2017-01-01T15:18:39.547Z,"62km SSW of Homer, Alaska",earthquake,,1.2,,,automatic,ak,ak
2017-01-01T15:19:05.790Z,-28.804,-71.6492,10.24,4.3,mb,,136,0.783,0.74,us,us10007p3k,2017-01-02T22:46:28.040Z,"90km WSW of Vallenar, Chile",earthquake,3.5,5.4,0.178,9,reviewed,us,us
2017-01-01T15:23:16.630Z,33.1073333,-115.6186667,8.04,1.17,ml,12,65,0.03512,0.15,ci,ci37777504,2017-01-03T20:51:35.707Z,"8km N of Westmorland, CA",earthquake,0.37,0.65,0.115,4,reviewed,ci,ci
2017-01-01T15:28:22.245Z,60.988,-138.4692,9.1,1.6,ml,,,,0.69,ak,ak14875954,2017-01-01T17:26:41.862Z,"58km WNW of Haines Junction, Canada",earthquake,,0.2,,,reviewed,ak,ak
2017-01-01T15:28:47.740Z,34.0095,-117.188,14.07,0.88,ml,30,64,0.1193,0.21,ci,ci37777512,2017-01-02T02:59:42.208Z,"5km S of Redlands, CA",earthquake,0.32,0.84,0.163,29,reviewed,ci,ci
2017-01-01T15:29:12.258Z,63.5377,-146.8501,0,2.3,ml,,,,0.63,ak,ak14875956,2017-01-01T15:40:31.123Z,"78km SW of Delta Junction, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T15:35:08.950Z,38.7885017,-122.7770004,1.79,0.56,md,7,146,0.009727,0.02,nc,nc72746940,2017-01-01T15:36:45.454Z,"2km NW of The Geysers, California",earthquake,1.44,1.46,0.07,3,automatic,nc,nc
2017-01-01T15:36:35.678Z,63.5157,-146.7149,0,2.5,ml,,,,0.85,ak,ak14875963,2017-01-01T15:53:09.766Z,"75km SW of Delta Junction, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-01T15:36:46.103Z,60.6894,-145.9085,65,2.5,ml,,,,0.69,ak,ak14875978,2017-01-01T15:46:50.264Z,"18km NNW of Cordova, Alaska",earthquake,,4.6,,,automatic,ak,ak
2017-01-01T15:41:26.142Z,62.4472,-147.8124,38.7,2.1,ml,,,,0.55,ak,ak14875976,2017-01-01T15:59:29.120Z,"90km NE of Sutton-Alpine, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-01T15:49:08.450Z,46.254,-111.5513333,5.89,0.71,md,7,135,0.26,0.06,mb,mb80195654,2017-01-03T18:53:27.060Z,"7km SSW of Townsend, Montana",earthquake,0.37,6.75,0.311,4,reviewed,mb,mb
2017-01-01T16:06:18.600Z,17.7597,-67.071,28,1.7,Md,3,342,0.20930746,0.07,pr,pr17001006,2017-01-01T19:38:44.201Z,"23km S of La Parguera, Puerto Rico",earthquake,3.5,1.3,0,1,reviewed,pr,pr
2017-01-01T16:07:14.443Z,36.7116,-116.0156,3.6,0,ml,14,84.34,0.03,0.1194,nn,nn00571904,2017-01-01T22:36:22.007Z,"55km N of Pahrump, Nevada",earthquake,,1.4,0.37,8,reviewed,nn,nn
2017-01-01T16:13:14.416Z,58.8479,-153.6891,16,1.8,ml,,,,0.61,ak,ak14877234,2017-01-01T16:22:51.258Z,"122km SE of Old Iliamna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-01T16:23:39.980Z,19.4015,-155.2645,2.973,0.86,md,29,60,0.003549,0.07,hv,hv61542536,2017-01-02T22:33:03.070Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.19,0.131,7,reviewed,hv,hv
2017-01-01T16:35:12.940Z,32.9736667,-115.5356667,2.8,1.2,ml,11,96,0.07501,0.26,ci,ci37777520,2017-01-02T04:38:30.738Z,"1km SW of Brawley, CA",earthquake,0.69,0.95,0.125,14,reviewed,ci,ci
2017-01-01T16:43:40.491Z,61.5243,-151.9294,16.3,1.7,ml,,,,0.69,ak,ak14877241,2017-01-01T16:59:22.756Z,"99km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T16:46:47.250Z,33.2055,-116.3145,12.14,0.93,ml,12,132,0.05232,0.23,ci,ci37777528,2017-01-01T21:39:40.542Z,"8km SE of Borrego Springs, CA",earthquake,0.94,1.15,0.207,9,automatic,ci,ci
2017-01-01T16:51:46.850Z,36.1101667,-117.8533333,2.31,1.79,ml,21,56,0.007501,0.13,ci,ci37777536,2017-01-02T02:57:52.291Z,"11km NE of Coso Junction, CA",earthquake,0.19,0.16,0.239,25,reviewed,ci,ci
2017-01-01T16:54:06.710Z,21.1208,98.4506,64.29,4.6,mb,,98,1.075,0.47,us,us10007p3t,2017-01-03T19:46:54.040Z,"149km NW of Mae Ai, Thailand",earthquake,6.1,7.7,0.273,4,reviewed,us,us
2017-01-01T17:08:06.058Z,62.5216,-151.5607,92.6,1.3,ml,,,,0.58,ak,ak14877246,2017-01-01T17:39:19.814Z,"78km WNW of Talkeetna, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-01-01T17:17:32.310Z,39.303833,-122.7841644,0.43,2.13,md,7,118,0.1782,0.06,nc,nc72746945,2017-01-01T17:22:02.046Z,"18km NE of Upper Lake, California",earthquake,0.49,8.74,0.2,6,automatic,nc,nc
2017-01-01T17:23:15.276Z,64.7651,-141.1358,10.6,1.6,ml,,,,0.66,ak,ak14877249,2017-01-01T17:33:31.672Z,"2km SSW of Eagle Village, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T17:28:31.940Z,33.6463333,-116.6816667,17.3,0.61,ml,15,68,0.07183,0.21,ci,ci37777544,2017-01-01T19:27:12.533Z,"10km N of Anza, CA",earthquake,0.72,0.76,0.178,9,automatic,ci,ci
2017-01-01T17:46:06.900Z,19.4519997,-155.4253387,3.3,1.85,md,42,47,0.05526,0.26,hv,hv61542646,2017-01-01T17:49:24.910Z,"19km W of Volcano, Hawaii",earthquake,0.32,0.8,0.16,22,automatic,hv,hv
2017-01-01T17:49:36.150Z,33.4993333,-116.7908333,5,1.06,ml,42,33,0.07963,0.14,ci,ci37777552,2017-01-02T04:37:56.934Z,"9km NE of Aguanga, CA",earthquake,0.15,0.77,0.134,26,reviewed,ci,ci
2017-01-01T17:49:45.237Z,62.2997,-151.1759,77,1.5,ml,,,,0.38,ak,ak14878503,2017-01-01T18:01:11.350Z,"55km W of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-01-01T17:51:04.300Z,37.0666667,-98.0545,6.45,2.03,ml,14,125,0.06537,0.04,ismpkansas,ismpkansas70216808,2017-01-03T00:26:19.250Z,"9km SSW of Anthony, Kansas",earthquake,0.18,0.52,0.138,14,reviewed,ismp,ismp
2017-01-01T17:52:45.432Z,61.4161,-149.9518,32.6,1.5,ml,,,,0.71,ak,ak14878504,2017-01-01T18:07:30.434Z,"11km S of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T17:56:28.280Z,48.8378333,-122.5376667,7.08,2.09,ml,11,154,0.2517,0.18,uw,uw61226697,2017-01-03T18:45:01.110Z,"4km ESE of Ferndale, Washington",earthquake,0.63,2.12,0.215,9,reviewed,uw,uw
2017-01-01T18:06:25.991Z,59.9,-152.0973,65,1.3,ml,,,,0.53,ak,ak14878507,2017-01-01T23:06:08.072Z,"20km NW of Anchor Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-01-01T18:08:22.423Z,39.0698,-118.0681,6.6,1.9,ml,13,83.31,0.034,0.1658,nn,nn00571911,2017-01-01T23:49:17.643Z,"25km NNW of Gabbs, Nevada",earthquake,,1,0.46,8,reviewed,nn,nn
2017-01-01T18:14:02.550Z,38.3187,-118.9385,17.5,1.6,ml,11,99.08,0.307,,nn,nn00571913,2017-01-01T18:15:39.971Z,"26km ENE of Bridgeport, California",earthquake,,,,,automatic,nn,nn
2017-01-01T18:21:44.690Z,43.2067,-73.0534,5,1.6,ml,,106,0.39,0.57,us,us10007pds,2017-01-03T03:27:50.040Z,"3km N of Manchester Center, Vermont",earthquake,1.3,2,0.091,16,reviewed,us,us
2017-01-01T18:27:23.910Z,38.8336678,-122.8078308,1.51,1.32,md,9,99,0.01041,0.02,nc,nc72746960,2017-01-01T18:43:02.232Z,"7km W of Cobb, California",earthquake,0.32,1.08,,1,automatic,nc,nc
2017-01-01T18:27:28.570Z,38.833168,-122.8079987,1.38,0.43,md,9,116,0.009892,0.01,nc,nc72746965,2017-01-01T18:29:10.443Z,"7km W of Cobb, California",earthquake,0.4,0.69,0.13,2,automatic,nc,nc
2017-01-01T18:33:51.042Z,38.3908,-118.8791,14.3,0.8,ml,4,294.22,0.325,0.0324,nn,nn00571916,2017-01-02T00:01:37.909Z,"26km SW of Hawthorne, Nevada",earthquake,,19.3,0.02,2,reviewed,nn,nn
2017-01-01T18:38:23.860Z,61.7144,-148.1823,3.9,1.6,ml,,,,0.68,ak,ak14878508,2017-01-01T18:48:48.906Z,"36km ESE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T18:56:43.140Z,44.7186667,-111.3601667,5.33,0.95,ml,7,114,0.086,0.04,mb,mb80195529,2017-01-03T15:34:57.330Z,"21km WNW of West Yellowstone, Montana",earthquake,0.4,1.44,0.317,3,reviewed,mb,mb
2017-01-01T19:02:38.307Z,61.3977,-149.9673,29.7,1.7,ml,,,,0.62,ak,ak14878515,2017-01-01T19:18:12.098Z,"13km S of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-01-01T19:02:59.226Z,57.1131,-157.6539,4.5,2.5,ml,,,,0.97,ak,ak14878517,2017-01-01T19:18:12.332Z,"117km NE of Chignik Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-01T19:05:47.440Z,47.6435,-122.5298333,24.82,1.02,ml,9,92,0.199,0.11,uw,uw61226702,2017-01-03T02:01:15.160Z,"2km NNW of Bainbridge Island, Washington",earthquake,0.59,1.8,0.106,7,reviewed,uw,uw
2017-01-01T19:25:21.400Z,19.1865,-65.7697,9,3.1,Md,3,295.2,0.91268833,0.02,pr,pr17001009,2017-01-02T01:09:40.828Z,"84km N of Loiza, Puerto Rico",earthquake,2.9,4.3,0,1,reviewed,pr,pr
2017-01-01T19:27:12.769Z,63.5061,-147.3209,10.8,1.4,ml,,,,0.85,ak,ak14878522,2017-01-01T19:37:19.795Z,"82km E of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-01T19:29:33.360Z,38.8151665,-122.8191681,2.35,1.06,md,14,77,0.01004,0.02,nc,nc72746975,2017-01-01T19:31:10.201Z,"6km NW of The Geysers, California",earthquake,0.3,0.5,0.12,4,automatic,nc,nc
2017-01-01T19:33:09.790Z,33.5056667,-116.6856667,11.88,0.37,ml,20,74,0.02105,0.13,ci,ci37777664,2017-01-02T04:38:01.921Z,"6km SSW of Anza, CA",earthquake,0.32,0.67,0.134,8,reviewed,ci,ci
2017-01-01T19:38:51.550Z,39.0412,-118.8065,11.5,1.6,ml,9,103.3,0.337,,nn,nn00571928,2017-01-01T19:40:18.242Z,"31km ENE of Yerington, Nevada",earthquake,,,,,automatic,nn,nn
2017-01-01T19:46:04.690Z,37.639,-118.9156667,5.36,0.37,md,10,86,0.01589,0.03,nc,nc72746985,2017-01-03T21:53:14.336Z,"5km ESE of Mammoth Lakes, California",earthquake,0.41,0.74,0.202,7,reviewed,nc,nc
2017-01-01T19:54:32.148Z,38.3965,-118.9159,6.7,1.2,ml,8,122.69,0.133,0.154,nn,nn00571931,2017-01-01T22:48:48.417Z,"29km WSW of Hawthorne, Nevada",earthquake,,3.6,0.2,2,reviewed,nn,nn
2017-01-01T19:54:45.877Z,60.9872,-138.6737,4.8,1.1,ml,,,,0.46,ak,ak14878526,2017-01-02T03:17:43.300Z,"68km WNW of Haines Junction, Canada",earthquake,,0.3,,,reviewed,ak,ak
2017-01-01T20:00:53.340Z,45.5425,-111.8526667,5.85,-0.05,ml,5,134,0.166,0.09,mb,mb80195664,2017-01-03T18:59:02.200Z,"28km NNE of Virginia City, Montana",earthquake,0.9,7.73,,0,reviewed,mb,mb
2017-01-01T20:01:49.356Z,59.6542,-137.6686,0,1.8,ml,,,,0.85,ak,ak14878528,2017-01-01T20:07:12.147Z,"116km E of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-01T20:04:36.190Z,37.6385,-118.9226667,6.6,0.39,md,9,99,0.02001,0.02,nc,nc72746995,2017-01-03T21:54:46.813Z,"4km ESE of Mammoth Lakes, California",earthquake,1,1.44,0.15,7,reviewed,nc,nc
2017-01-01T20:05:23.563Z,64.994,-147.2777,3.7,1.3,ml,,,,0.55,ak,ak14878530,2017-01-01T20:26:40.478Z,"24km NNE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-01T20:16:19.650Z,35.4417,-97.9302,5,2.6,mb_lg,,63,0.338,0.26,us,us10007p4e,2017-01-01T21:05:05.547Z,"5km N of Union City, Oklahoma",earthquake,1,1.7,0.089,33,reviewed,us,us
2017-01-01T20:23:27.560Z,34.0558333,-117.7698333,9.11,0.96,ml,20,80,0.04737,0.24,ci,ci37777824,2017-01-02T04:37:41.301Z,"1km WSW of Pomona, CA",earthquake,0.53,0.91,0.2,25,automatic,ci,ci
2017-01-01T20:36:22.180Z,33.5075,-116.5471667,7.34,0.62,ml,25,80,0.04772,0.17,ci,ci37777832,2017-01-02T04:38:04.449Z,"13km ESE of Anza, CA",earthquake,0.3,0.54,0.158,15,reviewed,ci,ci
2017-01-01T20:37:59.340Z,33.2971667,-116.2145,9.33,1.12,ml,37,71,0.1093,0.23,ci,ci37777840,2017-01-02T15:37:04.420Z,"16km ENE of Borrego Springs, CA",earthquake,0.31,1,0.162,27,reviewed,ci,ci
2017-01-01T20:53:50.280Z,44.7235,-112.0976667,10.76,0.66,md,8,111,0.249,0.09,mb,mb80195674,2017-01-03T19:03:47.060Z,"40km ENE of Lima, Montana",earthquake,0.36,1.35,0.161,4,reviewed,mb,mb
2017-01-01T20:53:54.350Z,36.0321655,-120.5961685,7.09,1.11,md,17,115,0.03656,0.04,nc,nc72747005,2017-01-01T21:09:03.518Z,"24km WSW of Coalinga, California",earthquake,0.41,0.61,0.12,6,automatic,nc,nc
2017-01-01T21:10:03.708Z,64.7545,-147.7602,11.7,0.9,ml,,,,0.52,ak,ak14878537,2017-01-02T03:03:46.588Z,"9km SSW of Fairbanks, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-01-01T21:14:17.590Z,19.175333,-155.4823303,35.81,2.22,ml,58,81,0.02753,0.13,hv,hv61542831,2017-01-01T21:20:03.240Z,"3km S of Pahala, Hawaii",earthquake,0.42,0.67,0.35,6,automatic,hv,hv
2017-01-01T21:15:05.500Z,18.5722,-66.6635,13,2.4,Md,6,212.4,0.23985018,0.1,pr,pr17001008,2017-01-01T23:49:41.843Z,"12km NNE of Arecibo, Puerto Rico",earthquake,0.4,0.4,0,4,reviewed,pr,pr
2017-01-01T21:37:25.350Z,19.2581673,-155.2431641,30.84,2,md,49,161,0.02885,0.22,hv,hv61542836,2017-01-01T21:40:41.600Z,"19km S of Volcano, Hawaii",earthquake,0.55,0.67,0.19,7,automatic,hv,hv
2017-01-01T21:37:33.900Z,18.8556,-67.5438,6,3.3,Md,16,216,0.47161552,0.37,pr,pr17001007,2017-01-02T04:51:59.040Z,"61km NW of San Antonio, Puerto Rico",earthquake,1.1,1.2,0,16,reviewed,pr,pr
2017-01-01T22:03:06.970Z,33.4965,-116.7876667,5.74,0.96,ml,36,36,0.08057,0.17,ci,ci37777984,2017-01-02T16:04:57.753Z,"9km NE of Aguanga, CA",earthquake,0.19,0.75,0.146,27,reviewed,ci,ci
2017-01-01T22:05:52.460Z,32.9613333,-115.56,6.17,1.64,ml,13,87,0.0597,0.23,ci,ci37777992,2017-01-02T14:45:18.932Z,"3km SW of Brawley, CA",earthquake,0.53,1.64,0.266,27,reviewed,ci,ci
2017-01-01T22:06:44.770Z,36.5621,71.4414,106.47,4.1,mb,,81,0.893,0.56,us,us10007p4w,2017-01-01T22:23:39.040Z,"15km SSW of Ashkasham, Afghanistan",earthquake,5,7.7,0.184,8,reviewed,us,us
2017-01-01T22:08:50.390Z,35.6861667,-118.106,2.07,1,ml,15,86,0.1115,0.16,ci,ci37778000,2017-01-02T04:37:38.997Z,"27km W of Inyokern, CA",earthquake,0.35,0.7,0.161,12,reviewed,ci,ci
2017-01-01T22:17:46.300Z,32.9595,-115.5518333,3.08,1.27,ml,13,89,0.05835,0.29,ci,ci37778008,2017-01-02T16:06:55.232Z,"3km SW of Brawley, CA",earthquake,0.61,0.91,0.196,25,reviewed,ci,ci
2017-01-01T22:19:03.040Z,33.4933333,-116.7898333,2.83,0.26,ml,18,83,0.08421,0.23,ci,ci37778016,2017-01-02T10:22:03.219Z,"9km NE of Aguanga, CA",earthquake,0.48,2.41,0.112,7,reviewed,ci,ci
2017-01-01T22:20:16.170Z,40.1611671,-121.3538361,2.82,1.63,md,6,190,0.2411,0.02,nc,nc72747015,2017-01-01T22:37:01.706Z,"19km SSW of Chester, California",earthquake,2.88,7.64,0.19,4,automatic,nc,nc
2017-01-01T22:20:24.072Z,63.5236,-146.8472,0,1.7,ml,,,,0.68,ak,ak14878540,2017-01-01T22:38:22.109Z,"79km SW of Delta Junction, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-01T22:34:29.980Z,41.61,-109.8446667,3.39,2.32,ml,12,158,1.059,0.22,uu,uu60180127,2017-01-03T19:33:02.320Z,"32km WNW of Green River, Wyoming",earthquake,1.08,2.88,0.257,4,reviewed,uu,uu
2017-01-01T22:36:20.710Z,41.6131667,-109.7471667,8.69,1.74,ml,11,166,1.05,0.11,uu,uu60010120,2017-01-03T20:08:27.680Z,"25km WNW of Green River, Wyoming",earthquake,0.98,1.74,0.261,3,reviewed,uu,uu
2017-01-01T22:42:54.848Z,63.5392,-146.8533,0.1,1.7,ml,,,,0.71,ak,ak14879794,2017-01-01T22:53:45.293Z,"78km SW of Delta Junction, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-01T22:44:04.334Z,63.5311,-146.847,0,1.7,ml,,,,0.7,ak,ak14879797,2017-01-01T22:59:56.794Z,"78km SW of Delta Junction, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-01T22:49:30.130Z,-22.3535,171.4611,103.69,4.7,mb,,122,3.301,0.53,us,us10007p51,2017-01-01T23:09:37.040Z,"60km W of Ile Hunter, New Caledonia",earthquake,12.9,11,0.138,16,reviewed,us,us
2017-01-01T22:56:42.470Z,33.7473333,-116.0256667,2.67,1.08,ml,25,44,0.09661,0.19,ci,ci37778024,2017-01-02T16:03:26.884Z,"16km ENE of Coachella, CA",earthquake,0.32,0.67,0.155,28,reviewed,ci,ci
2017-01-01T22:58:01.660Z,3.9691,94.6069,30.35,4.6,mb,,176,2.647,0.47,us,us10007p52,2017-01-01T23:25:34.040Z,"169km W of Meulaboh, Indonesia",earthquake,10.8,5.9,0.087,40,reviewed,us,us
2017-01-01T23:04:20.200Z,19.4268341,-155.3045044,2.78,1.82,md,10,282,0.01388,0.13,hv,hv61542901,2017-01-01T23:07:24.970Z,"7km W of Volcano, Hawaii",earthquake,0.97,0.51,0.37,9,automatic,hv,hv
2017-01-01T23:46:45.337Z,38.4034,-118.9224,7.7,2.1,ml,23,58.48,0.134,0.202,nn,nn00571953,2017-01-02T00:23:23.131Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.7,0.38,11,reviewed,nn,nn
2017-01-01T23:50:39.790Z,32.9668333,-115.5628333,9.88,2.56,ml,47,75,0.06521,0.24,ci,ci37778160,2017-01-03T20:19:56.160Z,"3km WSW of Brawley, CA",earthquake,0.21,0.52,0.236,24,reviewed,ci,ci
2017-01-01T23:50:59.203Z,62.7977,-149.4099,4.1,1.7,ml,,,,0.47,ak,ak14881057,2017-01-02T00:02:38.152Z,"63km NE of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-01T23:59:11.460Z,37.0855,-98.0406667,6.36,1.56,ml,12,137,0.05775,0.04,ismpkansas,ismpkansas70216818,2017-01-03T03:00:14.850Z,"7km S of Anthony, Kansas",earthquake,0.19,0.61,0.128,13,reviewed,ismp,ismp
2017-01-02T00:02:49.910Z,38.4285,-118.899,6.9,1.5,ml,13,68.07,0.109,0.1338,nn,nn00571957,2017-01-02T03:29:39.280Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.3,0.23,8,reviewed,nn,nn
2017-01-02T00:03:44.195Z,38.4302,-118.8965,7.1,1.1,ml,9,131.69,0.106,0.2187,nn,nn00571958,2017-01-02T03:29:40.557Z,"25km WSW of Hawthorne, Nevada",earthquake,,3.5,0.23,5,reviewed,nn,nn
2017-01-02T00:04:52.508Z,62.2762,-151.2011,84,2.3,ml,,,,0.44,ak,ak14881059,2017-01-02T00:28:12.693Z,"56km W of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
